x,x2,x3,v
27.2239228567279,741.14197570907,20176.7919725866,1208.39758064804
29.7767064579783,886.65224748461,26401.583703656,1198.0890744313
32.9070238993869,1082.87222191482,35634.1020865331,1187.78056821455
36.8355148686728,1356.85515564022,49980.4582602205,1177.47206199781
41.9126706448888,1756.67196058692,73626.8133151909,1167.16355578107
45,2025,91125,1167.16355578107
50,2500,125000,1167.16355578107
55,3025,166375,1167.16355578107
60,3600,216000,1167.16355578107
65,4225,274625,1167.16355578107
70,4900,343000,1136.23803713085
75,5625,421875,1136.23803713085
80,6400,512000,1125.92953091411
90,8100,729000,1115.62102469736
100,10000,1000000,1115.62102469736
110,12100,1331000,1115.62102469736
120,14400,1728000,1115.62102469736
130,16900,2197000,1115.62102469736
140,19600,2744000,1115.62102469736
150,22500,3375000,1115.62102469736
